date,prev_close,sig,entry,exit,r1,sym,absr,dir,side,px_in,px_out,qty,gross,costs,net,raw_bps
2022-08-26,97.85,100.95,100.65,100.8,0.03168114460909566,BEL,0.03168114460909566,1,L,100.700325,100.7496,33,1.6260749999998154,3.5250404700406497,-1.8989654700408343,14.903129657226621
2022-08-26,2464.4,2526.5,2536.2,2532.3,0.025198831358545615,TITAN,0.025198831358545615,1,L,2537.4680999999996,2531.0338500000003,1,-6.434249999999338,2.6867437474407,-9.120993747440037,-15.377336172224254
2022-08-29,1526.8,1453.4,1461.25,1461.6,-0.04807440398218488,INFY,0.04807440398218488,-1,S,1460.519375,1462.3307999999997,2,-3.622849999999289,3.0991438002791,-6.721993800278389,-2.3952095808366103
2022-08-29,75.4,72.05,78.85,78.85,-0.04442970822281178,ADANIPOWER,0.04442970822281178,-1,S,78.810575,78.88942499999999,42,-3.3116999999995187,3.5115346014,-6.823234601399519,-0.0
2022-08-29,1086.0,1026.45,1036.75,1035.4,-0.0548342541436464,TECHM,0.0548342541436464,-1,S,1036.2316250000001,1035.9177,3,0.9417750000004617,3.29622593924235,-2.354450939241888,13.02146129732229
2022-08-30,1614.95,1684.95,1694.4,1693.95,0.04334499520108981,BAJAJFINSV,0.04334499520108981,1,L,1695.2472,1693.1030250000001,1,-2.1441749999999047,1.79635552715085,-3.940530527150755,-2.6558073654392444
2022-08-30,78.85,81.7,82.8,82.8,0.03614457831325302,ADANIPOWER,0.03614457831325302,1,L,82.8414,82.7586,40,-3.3119999999996708,3.511852704,-6.823852703999671,0.0
2022-08-30,2335.95,2425.95,2440.3,2431.15,0.038528221922558226,ADANIGREEN,0.038528221922558226,1,L,2441.52015,2429.9344250000004,1,-11.585724999999456,2.5816974437339497,-14.167422443733406,-37.49538991107637
2022-09-01,1697.2,1753.5,1733.8,1744.5,0.033172283761489396,BAJAJFINSV,0.033172283761489396,1,L,1734.6669,1743.62775,1,8.960850000000164,1.8452679525908997,7.115582047409264,61.71415388164681
2022-09-01,1330.0,1295.75,1298.55,1299.15,-0.02575187969924808,SBILIFE,0.02575187969924808,-1,S,1297.900725,1299.799575,2,-3.797700000000077,2.7543187315355997,-6.552018731535677,-4.620538292712251
2022-09-02,791.0,810.2,794.2,791.0,0.024273072060682743,CHOLAFIN,0.024273072060682743,1,L,794.5971,790.6045,4,-15.9703999999997,3.3603036702464,-19.3307036702461,-40.29211785444575
2022-09-02,1153.0,1193.65,1192.9,1183.275,0.03525585429314848,HAL,0.03525585429314848,1,L,1193.49645,1182.6833625000002,2,-21.626174999999876,2.51744575527525,-24.143620755275126,-80.68572386620842
2022-09-02,62.75,61.05,60.15,59.75,-0.027091633466135523,ETERNAL,0.027091633466135523,-1,S,60.119925,59.779875,55,18.70275000000028,3.498626827014,15.204123172986279,66.50041562759723
2022-09-05,414.75,424.65,429.0,429.05,0.023869801084990927,HINDALCO,0.023869801084990927,1,L,429.2145,428.83547500000003,7,-2.653174999999692,3.1844309930604497,-5.837605993060142,1.1655011655009595
2022-09-06,236.7,242.9,246.4,247.1,0.026193493874102414,TATAPOWER,0.026193493874102414,1,L,246.5232,246.97645,13,5.892249999999962,3.4023106379717003,2.4899393620282613,28.409090909089496
2022-09-06,206.6,214.15,214.55,218.9,0.036544046466602254,VBL,0.036544046466602254,1,L,214.657275,218.79055000000002,15,61.99912500000039,3.45419950062675,58.54492549937364,202.74994173852258
2022-09-07,909.8,935.55,945.0,945.55,0.028302923719498718,GODREJCP,0.028302923719498718,1,L,945.4725,945.077225,3,-1.1858249999999089,3.00712541471355,-4.192950414713459,5.820105820104615
2022-09-07,189.2,193.7,193.7,207.45,0.02378435517970412,MAZDOCK,0.02378435517970412,1,L,193.79684999999998,207.346275,17,230.34022500000023,3.6411781728862493,226.699046827114,709.8606091894677
2022-09-08,164.0,167.8,169.5,169.9,0.023170731707317094,BPCL,0.023170731707317094,1,L,169.58474999999999,169.81505,19,4.375700000000535,3.4196946957412,0.9560053042593348,23.598820058996495
2022-09-08,752.0,768.8,769.8,769.3,0.022340425531914843,BHARTIARTL,0.022340425531914843,1,L,770.1848999999999,768.91535,4,-5.07819999999947,3.263725274626,-8.34192527462547,-6.495193556768086
2022-09-08,218.0,225.5,224.35,225.7,0.034403669724770714,CGPOWER,0.034403669724770714,1,L,224.46217499999997,225.58715,14,15.749650000000486,3.3425224090642995,12.407127590936186,60.17383552484823
2022-09-09,420.0,429.8,426.65,425.7,0.023333333333333428,HINDALCO,0.023333333333333428,1,L,426.863325,425.48715,7,-9.633224999999925,3.1625090259514503,-12.795734025951376,-22.266494784952684
2022-09-09,378.7,402.35,411.95,411.7,0.062450488513335234,MAXHEALTH,0.062450488513335234,1,L,412.15597499999996,411.49415,8,-5.294599999999718,3.4931832834259997,-8.787783283425718,-6.06869765748308
2022-09-12,909.05,932.0,937.5,937.6,0.025246136076123582,ADANIPORTS,0.025246136076123582,1,L,937.96875,937.1312,3,-2.512649999999894,2.9824038467661005,-5.495053846765995,1.0666666666669933
2022-09-12,1127.0,1154.45,1152.4,1148.0,0.024356699201419696,TECHM,0.024356699201419696,1,L,1152.9762,1147.4260000000002,2,-11.100399999999809,2.4382450697944003,-13.538645069794208,-38.181187087817925
2022-09-13,62.6,64.45,65.75,65.55,0.02955271565495199,ETERNAL,0.02955271565495199,1,L,65.78287499999999,65.517225,50,-13.282499999999686,3.4794752661299997,-16.761975266129685,-30.41825095057127
2022-09-13,1724.4,1834.5,1771.2,1781.0,0.06384829505915102,BAJAJFINSV,0.06384829505915102,1,L,1772.0855999999999,1780.1095,1,8.02390000000014,1.8843488280926,6.13955117190754,55.32971996386582
2022-09-13,212.9,219.15,214.7,215.1,0.029356505401596955,VBL,0.029356505401596955,1,L,214.80734999999999,214.99245000000002,15,2.7765000000005102,3.4186708463219997,-0.6421708463214895,18.63064741499887
2022-09-14,3233.0,3128.0,3126.1,3118.95,-0.03247757500773274,TCS,0.03247757500773274,-1,S,3124.53695,3120.509475,1,4.027475000000322,3.3117290079920507,0.7157459920082716,22.87194907392598
2022-09-14,1545.5,1484.15,1481.4,1475.2,-0.03969589129731477,INFY,0.03969589129731477,-1,S,1480.6593000000003,1475.9376,2,9.443400000000565,3.1363678697988004,6.307032130201765,41.85230187660372
2022-09-15,422.0,435.6,439.65,438.35,0.03222748815165888,MAXHEALTH,0.03222748815165888,1,L,439.86982499999993,438.1308250000001,7,-12.172999999999035,3.2574323785283,-15.430432378527335,-29.56897532127689
2022-09-16,1298.9,1264.05,1250.65,1252.2,-0.026830394949572844,M&M,0.026830394949572844,-1,S,1250.0246750000001,1252.8261,2,-5.602849999999762,2.6535367965502994,-8.25638679655006,-12.393555351217778
2022-09-16,208.6,218.05,217.5,215.4,0.04530201342281881,MAZDOCK,0.04530201342281881,1,L,217.60875,215.2923,15,-34.74674999999962,3.4392087395594997,-38.18595873955912,-96.551724137931
2022-09-16,117.3,110.1,108.82,109.07,-0.06138107416879801,VEDL,0.06138107416879801,-1,S,108.76559,109.12453499999998,30,-10.768349999999316,3.4647457640474997,-14.233095764046816,-22.973718066532367
2022-09-19,130.5,133.75,130.15,130.0,0.02490421455938696,ONGC,0.02490421455938696,1,L,130.21507499999998,129.935,25,-7.001874999999558,3.447688135423749,-10.449563135423308,-11.525163273147232
2022-09-19,518.45,540.45,561.9,564.5,0.04243417880219891,AMBUJACEM,0.04243417880219891,1,L,562.1809499999999,564.21775,5,10.184000000000424,2.987349625531,7.196650374469424,46.27157857270081
2022-09-20,239.2,249.5,252.85,253.45,0.043060200668896265,CGPOWER,0.043060200668896265,1,L,252.97642499999998,253.323275,13,4.509050000000229,3.4903884370185994,1.01866156298163,23.729483883725422
2022-09-20,411.25,423.8,422.8,421.0,0.030516717325228093,HINDALCO,0.030516717325228093,1,L,423.0114,420.78950000000003,7,-15.553299999999638,3.1301253690238005,-18.68342536902344,-42.57332071901598
2022-09-20,425.5,439.3,434.4,433.95,0.032432432432432545,TMPV,0.032432432432432545,1,L,434.61719999999997,433.733025,7,-6.189224999999794,3.2222722500559495,-9.411497250055744,-10.35911602209949
2022-09-21,869.55,890.6,872.0,873.3,0.024207923638663864,UNITDSPR,0.024207923638663864,1,L,872.4359999999999,872.86335,3,1.2820500000001402,2.7763503049592995,-1.4943003049591592,14.908256880732385
2022-09-21,964.0,994.45,978.55,973.35,0.03158713692946069,TRENT,0.03158713692946069,1,L,979.0392749999999,972.863325,3,-18.52784999999949,3.1028104604627993,-21.630660460462288,-53.13984977773134
2022-09-22,108.35,110.85,109.35,110.15,0.023073373327180402,BEL,0.023073373327180402,1,L,109.40467499999998,110.09492500000002,30,20.707500000001033,3.4938096722880005,17.21369032771303,73.15957933242024
2022-09-22,40.15,40.95,40.4,40.35,0.01992528019925288,PNB,0.01992528019925288,1,L,40.420199999999994,40.32982500000001,82,-7.41074999999897,3.5100773634633,-10.92082736346227,-12.376237623761277
2022-09-22,340.5,347.05,345.25,344.85,0.01923641703377399,ITC,0.01923641703377399,1,L,345.422625,344.67757500000005,9,-6.705449999999416,3.2924440183068002,-9.997894018306216,-11.585807385952052
2022-09-23,781.2,748.0,736.25,738.75,-0.042498719918074856,CHOLAFIN,0.042498719918074856,-1,S,735.881875,739.119375,4,-12.949999999999818,3.1269115511299996,-16.076911551129818,-33.9558573853993
2022-09-23,251.7,242.35,242.2,240.9,-0.03714739769566944,SHRIRAMFIN,0.03714739769566944,-1,S,242.0789,241.02044999999998,13,13.759850000000284,3.3314874508903,10.428362549109984,53.674649050370334
2022-09-23,40.55,39.45,38.4,38.25,-0.027127003699136676,PNB,0.027127003699136676,-1,S,38.3808,38.269124999999995,86,9.604050000000456,3.4962497949422993,6.107800205058156,39.0625
2022-09-26,423.5,399.75,400.5,397.65,-0.05608028335301063,TMPV,0.05608028335301063,-1,S,400.29975,397.848825,8,19.607400000000325,3.3877498246235995,16.219650175376724,71.16104868913897
2022-09-26,151.5,140.1375,155.25,149.47500000000002,-0.07500000000000007,POWERGRID,0.07500000000000007,-1,S,155.17237500000002,149.54973750000002,21,118.07538749999992,3.405991615895925,114.66939588410399,371.9806763285005
2022-09-26,232.0,219.35,218.35,218.0,-0.05452586206896559,VBL,0.05452586206896559,-1,S,218.240825,218.10899999999998,15,1.9773750000003076,3.4706778459067498,-1.4933028459064421,16.029310739638092
2022-09-27,420.95,410.2,410.6,413.85,-0.025537474759472656,MAXHEALTH,0.025537474759472656,-1,S,410.39470000000006,414.056925,8,-29.29779999999937,3.4939427405380004,-32.79174274053737,-79.15245981490403
2022-09-27,959.7,999.0,999.6,1009.4,0.04095029696780239,MUTHOOTFIN,0.04095029696780239,1,L,1000.0998,1008.8953,3,26.386500000000183,3.1985668226778,23.187933177322382,98.03921568627416
2022-09-27,1065.05,1091.85,1091.7,1096.9,0.02516313788085056,CIPLA,0.02516313788085056,1,L,1092.24585,1096.35155,3,12.31710000000021,3.4827086160372,8.834391383963009,47.63213336997474
2022-09-28,222.85,216.8,213.75,215.05,-0.02714830603544982,MAZDOCK,0.02714830603544982,-1,S,213.643125,215.157525,15,-22.715999999999923,3.4079200417034996,-26.12392004170342,-60.818713450292435
2022-09-28,1534.95,1481.1,1490.55,1495.05,-0.03508257597967368,TORNTPHARM,0.03508257597967368,-1,S,1489.804725,1495.797525,2,-11.985599999999977,3.1647694612170003,-15.150369461216977,-30.190198248969402
2022-09-28,74.7,72.05,71.15,71.1,-0.0354752342704151,MOTHERSON,0.0354752342704151,-1,S,71.11442500000001,71.13555,46,-0.9717499999992469,3.4694263287401004,-4.441176328739347,7.027406886860321
2022-09-29,402.0,420.25,421.1,418.75,0.045398009950248674,JINDALSTEL,0.045398009950248674,1,L,421.31055,418.54062500000003,7,-19.389474999999607,3.1150436615588495,-22.504518661558457,-55.80622180004768
2022-09-29,42.0,43.7,42.85,43.1,0.040476190476190554,CANBK,0.040476190476190554,1,L,42.871425,43.078450000000004,77,15.94092500000012,3.5108636002247504,12.43006139977537,58.343057176195586
2022-09-29,360.0,375.2,373.1,371.65,0.04222222222222216,HINDALCO,0.04222222222222216,1,L,373.28655,371.464175,8,-14.578999999999724,3.1574858933107994,-17.736485893310522,-38.86357544894303
2022-09-30,126.6,130.8,127.8,126.55,0.0331753554502372,ONGC,0.0331753554502372,1,L,127.86389999999999,126.486725,26,-35.806549999999476,3.5025074562725003,-39.30905745627197,-97.80907668231586
2022-09-30,155.3625,161.8125,159.33749999999998,158.85000000000002,0.04151580979966196,POWERGRID,0.04151580979966196,1,L,159.41716874999997,158.77057500000004,20,-12.93187499999874,3.3728057861017504,-16.30468078610049,-30.595434219813367
2022-09-30,405.0,391.2,407.4,407.8,-0.034074074074074145,MAXHEALTH,0.034074074074074145,-1,S,407.1963,408.0039,8,-6.460799999999836,3.4572120419615997,-9.918012041961436,-9.818360333824216
2022-10-03,72.9,48.55,48.75,48.65,-0.3340192043895749,MOTHERSON,0.3340192043895749,-1,S,48.725625,48.674324999999996,68,3.4884000000003255,3.5121747644316006,-0.02377476443127513,20.512820512821328
2022-10-03,407.05,420.7,418.0,416.95,0.03353396388650043,MAXHEALTH,0.03353396388650043,1,L,418.209,416.741525,7,-10.272324999999853,3.0978573837305503,-13.370182383730404,-25.11961722488021
2022-10-03,126.85,133.3,132.2,132.5,0.05084745762711873,ONGC,0.05084745762711873,1,L,132.2661,132.43375,25,4.191250000000224,3.5092296041525,0.682020395847724,22.692889561271024
2022-10-04,381.0,392.25,393.15,394.25,0.029527559055118058,HINDALCO,0.029527559055118058,1,L,393.346575,394.05287500000003,8,5.650400000000445,3.3406188302056,2.3097811697948454,27.97914282080649
2022-10-04,70.95,67.6,71.5,71.05,-0.0472163495419311,ADANIPOWER,0.0472163495419311,-1,S,71.46425,71.08552499999999,46,17.421350000000785,3.4787618104608997,13.942588189539887,62.93706293706292
2022-10-04,700.0,726.9,732.15,737.15,0.03842857142857148,CHOLAFIN,0.03842857142857148,1,L,732.5160749999999,736.781425,4,17.061400000000503,3.1181156989399996,13.943284301060505,68.29201666325169
2022-10-06,2120.0,2192.95,2200.0,2197.2,0.03441037735849051,ADANIGREEN,0.03441037735849051,1,L,2201.1,2196.1014,1,-4.998599999999897,2.3309606635163997,-7.329560663516297,-12.727272727273142
2022-10-06,48.25,50.55,51.0,50.85,0.04766839378238341,MOTHERSON,0.04766839378238341,1,L,51.025499999999994,50.824575,65,-13.06012499999941,3.5087946476017495,-16.56891964760116,-29.41176470588225
2022-10-06,894.1,842.65,855.55,853.35,-0.05754389889274136,GODREJCP,0.05754389889274136,-1,S,855.122225,853.776675,3,4.036650000000009,2.7187519159541997,1.317898084045809,25.714452691250056
2022-10-07,430.3,413.0,416.0,416.3,-0.04020450848245416,MAXHEALTH,0.04020450848245416,-1,S,415.79200000000003,416.50815,8,-5.729199999999764,3.5298272226712006,-9.259027222670966,-7.211538461537881
2022-10-07,2588.0,2713.2,2729.5,2729.05,0.048377125193199255,TITAN,0.048377125193199255,1,L,2730.8647499999997,2727.685475,1,-3.1792749999995067,2.8939155313508502,-6.073190531350357,-1.6486535995596796
2022-10-07,1817.0,1756.0,1785.35,1797.9,-0.03357182168409467,INDIGO,0.03357182168409467,-1,S,1784.457325,1798.79895,1,-14.341625000000022,1.8983580629181502,-16.23998306291817,-70.29434004536927
2022-10-10,412.8,398.15,394.8,396.15,-0.03548934108527135,TMPV,0.03548934108527135,-1,S,394.60260000000005,396.34807499999994,8,-13.963799999999083,3.3535248828204,-17.317324882819484,-34.194528875379774
2022-10-10,1240.55,1202.95,1226.75,1225.0,-0.030309137076296677,CUMMINSIND,0.030309137076296677,-1,S,1226.136625,1225.6125,2,1.0482500000002801,2.6000775706045003,-1.5518275706042202,14.265335235378318
2022-10-10,2206.0,2150.95,2155.9,2154.0,-0.02495466908431554,ADANIGREEN,0.02495466908431554,-1,S,2154.82205,2155.0769999999998,1,-0.25494999999955326,2.2851924891852997,-2.540142489184853,8.813024722853502
2022-10-11,313.2,307.0,293.3,290.2,-0.01979565772669223,MAZDOCK,0.01979565772669223,-1,S,293.15335000000005,290.34509999999995,11,30.890750000001105,3.4066445231467,27.484105476854406,105.69382884418776
2022-10-11,502.525,515.25,496.4,489.2,0.025322123277448982,LODHA,0.025322123277448982,1,L,496.6482,488.9554,6,-46.15679999999986,3.1304786784815994,-49.287278678481464,-145.04431909750147
2022-10-12,156.375,160.5,161.47500000000002,161.7375,0.026378896882494063,POWERGRID,0.026378896882494063,1,L,161.55573750000002,161.65663125000003,20,2.017875000000231,3.4277339949067507,-1.4098589949065197,16.25638643752758
2022-10-12,287.75,297.0,306.35,308.1,0.03214596003475245,MAZDOCK,0.03214596003475245,1,L,306.503175,307.94595000000004,10,14.427750000000401,3.2595560700225,11.168193929977901,57.12420434143883
2022-10-12,716.2,734.0,738.7,744.95,0.024853392907009164,CHOLAFIN,0.024853392907009164,1,L,739.06935,744.577525,4,22.032700000000204,3.1490961887749993,18.883603811225207,84.60809530255852
2022-10-13,71.5,69.7,69.65,69.2,-0.025174825174825166,ADANIPOWER,0.025174825174825166,-1,S,69.61517500000001,69.2346,47,17.88702500000035,3.462190330310051,14.424834669690298,64.60875807609567
2022-10-13,953.0,980.05,983.25,983.35,0.028384050367261215,HCLTECH,0.028384050367261215,1,L,983.741625,982.858325,3,-2.6498999999998887,3.1279357862660992,-5.777835786265988,1.0170353419791667
2022-10-13,204.35,192.45,190.05,189.5,-0.05823342304869095,WIPRO,0.05823342304869095,-1,S,189.95497500000002,189.59474999999998,17,6.123825000000721,3.42187487304345,2.7019501269572714,28.939752696659493
2022-10-14,1422.0,1472.9,1473.9,1473.55,0.03579465541490867,INFY,0.03579465541490867,1,L,1474.63695,1472.813225,2,-3.6474499999999352,3.1252282134791,-6.772678213479035,-2.37465228305922
2022-10-14,981.9,1021.95,1003.1,1002.6,0.04078826764436294,HCLTECH,0.04078826764436294,1,L,1003.60155,1002.0987000000001,3,-4.508549999999559,3.1899273217695,-7.698477321769059,-4.984547901505376
2022-10-17,66.95,64.3,67.05,68.2,-0.039581777445855226,ADANIPOWER,0.039581777445855226,-1,S,67.016475,68.2341,49,-59.66362499999991,3.5073921988675494,-63.17101719886746,-171.51379567487135
2022-10-18,1075.1,1107.2,1124.05,1128.2,0.029857687656962284,TVSMOTOR,0.029857687656962284,1,L,1124.612025,1127.6359000000002,2,6.047750000000633,2.3890660690621,3.658683930938533,36.92006583337015
2022-10-18,46.0,43.55,42.5,42.65,-0.05326086956521747,MOTHERSON,0.05326086956521747,-1,S,42.478750000000005,42.671324999999996,78,-15.020849999999285,3.5199528325220997,-18.540802832521386,-35.29411764705781
2022-10-18,3070.0,3156.0,3179.3,3243.15,0.028013029315960836,ADANIENSOL,0.028013029315960836,1,L,3180.88965,3241.5284250000004,1,60.63877500000035,3.41200331148495,57.2267716885154,200.83037146541693
2022-10-19,968.1,989.0,987.0,978.15,0.021588678855490206,HDFCAMC,0.021588678855490206,1,L,987.4934999999999,977.660925,3,-29.49772499999972,3.1226831607001495,-32.62040816069987,-89.66565349544098
2022-10-19,721.4,736.05,730.55,729.3,0.020307734959800428,HDFCBANK,0.020307734959800428,1,L,730.915275,728.93535,4,-7.919699999999921,3.0953318629649993,-11.01503186296492,-17.11039627677824
2022-10-20,2648.0,2585.0,2621.25,2631.75,-0.0237915407854985,TITAN,0.0237915407854985,-1,S,2619.939375,2633.065875,1,-13.12649999999985,2.7838360466865,-15.91033604668635,-40.05722460658001
2022-10-20,405.5,394.8,408.9,419.1,-0.02638717632552401,MAXHEALTH,0.02638717632552401,-1,S,408.69555,419.30955,8,-84.91199999999981,3.5028983372207994,-88.4148983372206,-249.44974321350122
2022-10-21,51.8,52.85,53.75,53.8,0.020270270270270396,CANBK,0.020270270270270396,1,L,53.776875,53.7731,61,-0.23027499999984258,3.47854804545535,-3.7088230454551927,9.302325581395099
2022-10-21,824.2,874.6,893.1,898.2,0.0611502062606164,AXISBANK,0.0611502062606164,1,L,893.54655,897.7509000000001,3,12.613050000000271,2.8507648806711003,9.76228511932917,57.10446758481646
2022-10-21,2593.9,2654.25,2641.0,2653.15,0.023266124368711116,HINDUNILVR,0.023266124368711116,1,L,2642.3205,2651.823425,1,9.502925000000232,2.8081380785270498,6.694786921473183,46.00530102234046
2022-10-25,836.9,860.0,867.15,862.0,0.027601864021985945,UNITDSPR,0.027601864021985945,1,L,867.5835749999999,861.5690000000001,3,-18.043724999999426,2.7485401499458497,-20.792265149945276,-59.38995560168303
2022-10-25,439.8,452.8,453.1,452.0,0.029558890404729476,JINDALSTEL,0.029558890404729476,1,L,453.32655,451.774,7,-10.867849999999976,3.3581594460701,-14.226009446070076,-24.27720150077306
2022-10-25,630.5,647.0,646.35,643.25,0.026169706582077623,JSWSTEEL,0.026169706582077623,1,L,646.673175,642.9283750000001,5,-18.723999999999705,3.4168417172514998,-22.140841717251206,-47.961630695444455
2022-10-27,2669.55,2757.2,2696.0,2706.2,0.03283324904946516,TITAN,0.03283324904946516,1,L,2697.348,2704.8469,1,7.498900000000049,2.8652090720473997,4.6336909279526495,37.833827893174465
2022-10-27,644.3,670.95,676.9,678.3,0.04136271923017243,JSWSTEEL,0.04136271923017243,1,L,677.23845,677.9608499999999,4,2.889599999999973,2.8745654721672,0.015034527832773037,20.682523267838704
2022-10-27,104.43,108.11,108.26,107.46,0.035238916020300604,VEDL,0.035238916020300604,1,L,108.31413,107.40627,30,-27.235799999999983,3.428421006312,-30.664221006311983,-73.89617587289953
2022-10-28,241.2,247.6,244.0,244.25,0.026533996683250516,COALINDIA,0.026533996683250516,1,L,244.12199999999999,244.12787500000002,13,0.07637500000041086,3.3654845181327495,-3.2891095181323386,10.245901639345245
2022-10-28,469.0,457.3,454.65,454.05,-0.024946695095948823,JINDALSTEL,0.024946695095948823,-1,S,454.422675,454.277025,7,1.0195500000003221,3.3728256004254002,-2.353275600425078,13.19696469811893
2022-10-28,96.65,99.4,99.8,99.8,0.02845318158303156,RECLTD,0.02845318158303156,1,L,99.84989999999999,99.7501,33,-3.2933999999995933,3.4921303428,-6.785530342799593,0.0
2022-10-31,1047.0,1073.9,1057.2,1063.95,0.025692454632282757,TECHM,0.025692454632282757,1,L,1057.7286,1063.4180250000002,3,17.068275000000767,3.3759387814117496,13.692336218589018,63.84790011350727
2022-10-31,975.35,1003.85,1020.5,1019.65,0.02922027989952314,TRENT,0.02922027989952314,1,L,1021.0102499999999,1019.140175,3,-5.610224999999787,3.2446052729881503,-8.854830272987936,-8.329250367467012
2022-11-01,173.6,178.65,180.55,181.4,0.029089861751152135,NTPC,0.029089861751152135,1,L,180.640275,181.3093,18,12.042450000000088,3.4557960258710994,8.58665397412899,47.078371642204075
2022-11-01,885.5,910.25,905.15,909.15,0.02795031055900621,DRREDDY,0.02795031055900621,1,L,905.6025749999999,908.695425,3,9.278550000000337,2.886984554544,6.391565445456337,44.19157045793432
2022-11-02,220.4,230.2,223.7,225.3,0.04446460980036293,VBL,0.04446460980036293,1,L,223.81184999999996,225.18735000000004,14,19.257000000001028,3.3351129674688,15.92188703253223,71.52436298614396
2022-11-02,319.25,332.55,348.4,358.55,0.04166014095536408,MAZDOCK,0.04166014095536408,1,L,348.57419999999996,358.37072500000005,9,88.16872500000079,3.383263777977451,84.78546122202334,291.3318025258338
2022-11-02,457.4,480.1,460.7,466.45,0.04962833406209022,MAXHEALTH,0.04962833406209022,1,L,460.93035,466.21677500000004,7,37.00497500000046,3.44525312775175,33.55972187224871,124.81007163012814
2022-11-03,365.85,382.9,374.45,374.0,0.04660379937132686,MAZDOCK,0.04660379937132686,1,L,374.63722499999994,373.81300000000005,8,-6.593799999999192,3.1740568340068,-9.767856834005991,-12.017625851248326
2022-11-03,225.4,234.85,238.85,237.35,0.04192546583850931,VBL,0.04192546583850931,1,L,238.96942499999997,237.231325,13,-22.595299999999668,3.279936762303499,-25.875236762303167,-62.800921080176096
2022-11-03,39.05,40.25,40.95,41.15,0.030729833546734975,PNB,0.030729833546734975,1,L,40.970475,41.129425,81,12.874949999999778,3.5274678722694,9.347482127730379,48.84004884004867
2022-11-04,1723.0,1771.95,1799.2,1800.0,0.028409750435287373,BAJAJFINSV,0.028409750435287373,1,L,1800.0996,1799.1000000000001,1,-0.999599999999873,1.9082792511096,-2.907879251109473,4.446420631392112
2022-11-04,113.48,116.85,120.07,120.2,0.029696862883327402,VEDL,0.029696862883327402,1,L,120.13003499999999,120.13990000000001,27,0.26635500000051593,3.43975819604337,-3.173403196042854,10.827017573082909
2022-11-04,468.1,477.2,474.0,477.65,0.019440290536210103,JINDALSTEL,0.019440290536210103,1,L,474.23699999999997,477.411175,7,22.219225000000336,3.5345643514128495,18.684660648587485,77.00421940928237
2022-11-07,55.3,58.7,58.15,58.25,0.061482820976491936,UNIONBANK,0.061482820976491936,1,L,58.179075,58.22087500000001,57,2.3826000000005223,3.5182040396559,-1.1356040396553775,17.196904557179593
2022-11-07,144.9,161.2,157.8,158.7,0.1124913733609385,BANKBARODA,0.1124913733609385,1,L,157.87890000000002,158.62064999999998,21,15.576749999999322,3.5258555408643,12.050894459135023,57.03422053231711
2022-11-09,249.5,262.0,255.6,255.6,0.05010020040080154,COALINDIA,0.05010020040080154,1,L,255.72779999999997,255.47220000000002,13,-3.322799999999461,3.5233043976,-6.846104397599461,0.0
2022-11-09,69.6,72.35,72.25,73.2,0.03951149425287359,ADANIPOWER,0.03951149425287359,1,L,72.286125,73.16340000000001,46,40.35465000000053,3.5520105242619,36.80263947573863,131.4878892733562
2022-11-09,58.8,62.5,63.35,63.65,0.06292517006802734,UNIONBANK,0.06292517006802734,1,L,63.381675,63.618175,52,12.297999999999973,3.5029611482372,8.795038851762774,47.355958958168465
2022-11-10,433.1,417.4,411.05,411.9,-0.03625028861694768,TMPV,0.03625028861694768,-1,S,410.84447500000005,412.10594999999995,8,-10.091799999999239,3.4896875983684,-13.581487598367639,-20.67874954384985
2022-11-10,1334.7,1300.0,1296.65,1298.05,-0.02599835168951825,M&M,0.02599835168951825,-1,S,1296.0016750000002,1298.699025,2,-5.394699999999375,2.7509621297164,-8.145662129715776,-10.797053946707269
2022-11-10,64.45,66.4,65.9,66.85,0.030256012412723132,UNIONBANK,0.030256012412723132,1,L,65.93295,66.816575,50,44.18124999999975,3.5242224196325003,40.65702758036725,144.15781487101543
2022-11-11,1053.0,1096.75,1089.25,1090.25,0.04154795821462498,HCLTECH,0.04154795821462498,1,L,1089.794625,1089.7048750000001,3,-0.26924999999960164,3.466852288161,-3.736102288160602,9.1806288730778
2022-11-11,3205.0,3340.0,3310.0,3315.0,0.04212168486739465,TCS,0.04212168486739465,1,L,3311.6549999999997,3313.3425,1,1.6875000000004547,3.5129315494349997,-1.825431549434545,15.105740181269312
2022-11-11,63.65,69.95,72.0,72.45,0.09897879025923029,ETERNAL,0.09897879025923029,1,L,72.036,72.413775,46,17.37764999999999,3.5250987558608995,13.85255124413909,62.50000000000089
2022-11-14,905.0,872.0,875.4,872.2,-0.03646408839779003,DRREDDY,0.03646408839779003,-1,S,874.9623,872.6360999999999,3,6.978600000000256,2.7806339737152,4.197966026285056,36.55471784327125
2022-11-14,428.9,447.3,455.45,455.9,0.04290044299370499,HINDALCO,0.04290044299370499,1,L,455.67772499999995,455.67205,7,-0.039724999999577904,3.38254505084405,-3.422270050843628,9.880338127126187
2022-11-14,295.55,304.75,309.0,309.7,0.03112840466926059,HINDZINC,0.03112840466926059,1,L,309.1545,309.54515,10,3.9064999999999372,3.2809361212089994,0.6255638787909379,22.653721682848182
2022-11-15,216.6,221.8,219.8,218.6,0.024007386888273308,VBL,0.024007386888273308,1,L,219.9099,218.4907,15,-21.28799999999984,3.4844292680340008,-24.77242926803384,-54.59508644222066
